id,departement_code,sexe_id,tranche_age_id,annee,population
9091,94,3,1,2015,173430
9092,94,3,2,2015,199575
9093,94,3,3,2015,187716
9094,94,3,4,2015,90458
9095,94,3,5,2015,61518
9096,95,3,1,2015,170347
9097,95,3,2,2015,169410
9098,95,3,3,2015,165390
9099,95,3,4,2015,75937
9100,95,3,5,2015,43847
9101,01,2,1,2016,85905
9102,01,2,2,2016,74243
9103,01,2,3,2016,88778
9104,01,2,4,2016,46215
9105,01,2,5,2016,19802
9106,02,2,1,2016,69993
9107,02,2,2,2016,59148
9108,02,2,3,2016,71259
9109,02,2,4,2016,42616
9110,02,2,5,2016,17947
9111,03,2,1,2016,36066
9112,03,2,2,2016,32295
9113,03,2,3,2016,45073
9114,03,2,4,2016,32187
9115,03,2,5,2016,16976
9116,04,2,1,2016,18335
9117,04,2,2,2016,15223
9118,04,2,3,2016,21824
9119,04,2,4,2016,15917
9120,04,2,5,2016,7862
9121,05,2,1,2016,16241
9122,05,2,2,2016,14358
9123,05,2,3,2016,19366
9124,05,2,4,2016,12856
9125,05,2,5,2016,6282
9126,06,2,1,2016,118765
9127,06,2,2,2016,118355
9128,06,2,3,2016,138275
9129,06,2,4,2016,86994
9130,06,2,5,2016,50544
9131,07,2,1,2016,37507
9132,07,2,2,2016,31213
9133,07,2,3,2016,44905
9134,07,2,4,2016,30399
9135,07,2,5,2016,14637
9136,08,2,1,2016,33898
9137,08,2,2,2016,29692
9138,08,2,3,2016,37734
9139,08,2,4,2016,22769
9140,08,2,5,2016,10065
9141,09,2,1,2016,16711
9142,09,2,2,2016,15046
9143,09,2,3,2016,20817
9144,09,2,4,2016,14900
9145,09,2,5,2016,7603
9146,10,2,1,2016,38786
9147,10,2,2,2016,34893
9148,10,2,3,2016,39740
9149,10,2,4,2016,24953
9150,10,2,5,2016,11466
9151,11,2,1,2016,40956
9152,11,2,2,2016,35380
9153,11,2,3,2016,47910
9154,11,2,4,2016,35221
9155,11,2,5,2016,17520
9156,12,2,1,2016,30228
9157,12,2,2,2016,26611
9158,12,2,3,2016,38017
9159,12,2,4,2016,26925
9160,12,2,5,2016,15292
9161,13,2,1,2016,247485
9162,13,2,2,2016,240469
9163,13,2,3,2016,255152
9164,13,2,4,2016,149913
9165,13,2,5,2016,73546
9166,14,2,1,2016,86378
9167,14,2,2,2016,78506
9168,14,2,3,2016,88255
9169,14,2,4,2016,55682
9170,14,2,5,2016,24613
9171,15,2,1,2016,14132
9172,15,2,2,2016,13529
9173,15,2,3,2016,20820
9174,15,2,4,2016,14803
9175,15,2,5,2016,7850
9176,16,2,1,2016,38924
9177,16,2,2,2016,35677
9178,16,2,3,2016,47593
9179,16,2,4,2016,32330
9180,16,2,5,2016,16536
9181,17,2,1,2016,69004
9182,17,2,2,2016,62020
9183,17,2,3,2016,81838
9184,17,2,4,2016,63131
9185,17,2,5,2016,31442
9186,18,2,1,2016,34278
9187,18,2,2,2016,30468
9188,18,2,3,2016,41344
9189,18,2,4,2016,28641
9190,18,2,5,2016,14373
9191,19,2,1,2016,25435
9192,19,2,2,2016,24213
9193,19,2,3,2016,32389
9194,19,2,4,2016,22774
9195,19,2,5,2016,12363
9196,21,2,1,2016,63964
9197,21,2,2,2016,64554
9198,21,2,3,2016,68301
9199,21,2,4,2016,41484
9200,21,2,5,2016,19306
9201,22,2,1,2016,70147
9202,22,2,2,2016,56438
9203,22,2,3,2016,79006
9204,22,2,4,2016,55739
9205,22,2,5,2016,27649
9206,23,2,1,2016,11303
9207,23,2,2,2016,10274
9208,23,2,3,2016,16593
9209,23,2,4,2016,12907
9210,23,2,5,2016,7017
9211,24,2,1,2016,42012
9212,24,2,2,2016,36579
9213,24,2,3,2016,55680
9214,24,2,4,2016,42901
9215,24,2,5,2016,22599
9216,25,2,1,2016,69373
9217,25,2,2,2016,67242
9218,25,2,3,2016,68386
9219,25,2,4,2016,39524
9220,25,2,5,2016,19059
9221,26,2,1,2016,64542
9222,26,2,2,2016,54376
9223,26,2,3,2016,66708
9224,26,2,4,2016,41683
9225,26,2,5,2016,19641
9226,27,2,1,2016,81084
9227,27,2,2,2016,66013
9228,27,2,3,2016,82080
9229,27,2,4,2016,46466
9230,27,2,5,2016,18871
9231,28,2,1,2016,56279
9232,28,2,2,2016,47368
9233,28,2,3,2016,58159
9234,28,2,4,2016,33911
9235,28,2,5,2016,16098
9236,29,2,1,2016,107879
9237,29,2,2,2016,99821
9238,29,2,3,2016,122656
9239,29,2,4,2016,75641
9240,29,2,5,2016,35394
9241,30,2,1,2016,89523
9242,30,2,2,2016,76997
9243,30,2,3,2016,97044
9244,30,2,4,2016,64489
9245,30,2,5,2016,29685
9246,31,2,1,2016,167837
9247,31,2,2,2016,192270
9248,31,2,3,2016,172812
9249,31,2,4,2016,84248
9250,31,2,5,2016,40020
9251,32,2,1,2016,20134
9252,32,2,2,2016,16705
9253,32,2,3,2016,26545
9254,32,2,4,2016,18895
9255,32,2,5,2016,10762
9256,33,2,1,2016,189537
9257,33,2,2,2016,195419
9258,33,2,3,2016,203490
9259,33,2,4,2016,113070
9260,33,2,5,2016,51536
9261,34,2,1,2016,135188
9262,34,2,2,2016,135796
9263,34,2,3,2016,138138
9264,34,2,4,2016,89785
9265,34,2,5,2016,43012
9266,35,2,1,2016,138681
9267,35,2,2,2016,135140
9268,35,2,3,2016,136762
9269,35,2,4,2016,68929
9270,35,2,5,2016,34145
9271,36,2,1,2016,23505
9272,36,2,2,2016,20333
9273,36,2,3,2016,30250
9274,36,2,4,2016,21882
9275,36,2,5,2016,11710
9276,37,2,1,2016,73694
9277,37,2,2,2016,68257
9278,37,2,3,2016,78035
9279,37,2,4,2016,47019
9280,37,2,5,2016,24418
9281,38,2,1,2016,165794
9282,38,2,2,2016,153732
9283,38,2,3,2016,166304
9284,38,2,4,2016,89211
9285,38,2,5,2016,40326
9286,39,2,1,2016,31204
9287,39,2,2,2016,26720
9288,39,2,3,2016,35563
9289,39,2,4,2016,22522
9290,39,2,5,2016,11051
9291,40,2,1,2016,44636
9292,40,2,2,2016,40206
9293,40,2,3,2016,55600
9294,40,2,4,2016,37501
9295,40,2,5,2016,18538
9296,41,2,1,2016,39133
9297,41,2,2,2016,32752
9298,41,2,3,2016,44594
9299,41,2,4,2016,29352
9300,41,2,5,2016,15898
9301,42,2,1,2016,96302
9302,42,2,2,2016,83895
9303,42,2,3,2016,96348
9304,42,2,4,2016,60746
9305,42,2,5,2016,30523
9306,43,2,1,2016,26930
9307,43,2,2,2016,22704
9308,43,2,3,2016,31904
9309,43,2,4,2016,20612
9310,43,2,5,2016,9707
9311,44,2,1,2016,182376
9312,44,2,2,2016,172854
9313,44,2,3,2016,177559
9314,44,2,4,2016,95273
9315,44,2,5,2016,42189
9316,45,2,1,2016,87927
9317,45,2,2,2016,77302
9318,45,2,3,2016,87516
9319,45,2,4,2016,51148
9320,45,2,5,2016,24544
9321,46,2,1,2016,16973
9322,46,2,2,2016,15076
9323,46,2,3,2016,23289
9324,46,2,4,2016,18547
9325,46,2,5,2016,10062
9326,47,2,1,2016,37039
9327,47,2,2,2016,32362
9328,47,2,3,2016,42901
9329,47,2,4,2016,30869
9330,47,2,5,2016,17005
9331,48,2,1,2016,8436
9332,48,2,2,2016,7558
9333,48,2,3,2016,10930
9334,48,2,4,2016,7386
9335,48,2,5,2016,3750
9336,49,2,1,2016,108054
9337,49,2,2,2016,93996
9338,49,2,3,2016,103265
9339,49,2,4,2016,58981
9340,49,2,5,2016,30381
9341,50,2,1,2016,57638
9342,50,2,2,2016,51247
9343,50,2,3,2016,67352
9344,50,2,4,2016,43857
9345,50,2,5,2016,22966
9346,51,2,1,2016,72067
9347,51,2,2,2016,71461
9348,51,2,3,2016,73003
9349,51,2,4,2016,42228
9350,51,2,5,2016,18341
9351,52,2,1,2016,19742
9352,52,2,2,2016,19169
9353,52,2,3,2016,24060
9354,52,2,4,2016,16102
9355,52,2,5,2016,8017
9356,53,2,1,2016,40456
9357,53,2,2,2016,32546
9358,53,2,3,2016,41291
9359,53,2,4,2016,23772
9360,53,2,5,2016,13377
9361,54,2,1,2016,90556
9362,54,2,2,2016,94418
9363,54,2,3,2016,93395
9364,54,2,4,2016,53554
9365,54,2,5,2016,24803
9366,55,2,1,2016,22895
9367,55,2,2,2016,20836
9368,55,2,3,2016,25995
9369,55,2,4,2016,16303
9370,55,2,5,2016,7401
9371,56,2,1,2016,88670
9372,56,2,2,2016,75520
9373,56,2,3,2016,100446
9374,56,2,4,2016,66008
9375,56,2,5,2016,31323
9376,57,2,1,2016,122397
9377,57,2,2,2016,127556
9378,57,2,3,2016,145554
9379,57,2,4,2016,80059
9380,57,2,5,2016,36034
9381,58,2,1,2016,21447
9382,58,2,2,2016,19175
9383,58,2,3,2016,27441
9384,58,2,4,2016,21728
9385,58,2,5,2016,10996
9386,59,2,1,2016,356669
9387,59,2,2,2016,336775
9388,59,2,3,2016,325750
9389,59,2,4,2016,168518
9390,59,2,5,2016,69531
9391,60,2,1,2016,112436
9392,60,2,2,2016,97739
9393,60,2,3,2016,112565
9394,60,2,4,2016,58229
9395,60,2,5,2016,22331
9396,61,2,1,2016,33305
9397,61,2,2,2016,27693
9398,61,2,3,2016,37961
9399,61,2,4,2016,26104
9400,61,2,5,2016,13833
9401,62,2,1,2016,198094
9402,62,2,2,2016,174387
9403,62,2,3,2016,193138
9404,62,2,4,2016,105221
9405,62,2,5,2016,41951
9406,63,2,1,2016,74734
9407,63,2,2,2016,76484
9408,63,2,3,2016,86075
9409,63,2,4,2016,53492
9410,63,2,5,2016,24055
9411,64,2,1,2016,74904
9412,64,2,2,2016,72101
9413,64,2,3,2016,90645
9414,64,2,4,2016,56138
9415,64,2,5,2016,30078
9416,65,2,1,2016,23839
9417,65,2,2,2016,21895
9418,65,2,3,2016,30567
9419,65,2,4,2016,21639
9420,65,2,5,2016,11549
9421,66,2,1,2016,54262
9422,66,2,2,2016,46697
9423,66,2,3,2016,59357
9424,66,2,4,2016,42682
9425,66,2,5,2016,22643
9426,67,2,1,2016,134175
9427,67,2,2,2016,141195
9428,67,2,3,2016,153018
9429,67,2,4,2016,81790
9430,67,2,5,2016,35345
9431,68,2,1,2016,93080
9432,68,2,2,2016,87974
9433,68,2,3,2016,107171
9434,68,2,4,2016,59215
9435,68,2,5,2016,26149
9436,69,2,1,2016,239784
9437,69,2,2,2016,253382
9438,69,2,3,2016,220264
9439,69,2,4,2016,113207
9440,69,2,5,2016,56307
9441,70,2,1,2016,29006
9442,70,2,2,2016,23926
9443,70,2,3,2016,33220
9444,70,2,4,2016,21264
9445,70,2,5,2016,9539
9446,71,2,1,2016,62901
9447,71,2,2,2016,55251
9448,71,2,3,2016,74279
9449,71,2,4,2016,51004
9450,71,2,5,2016,26095
9451,72,2,1,2016,72315
9452,72,2,2,2016,60663
9453,72,2,3,2016,74628
9454,72,2,4,2016,45329
9455,72,2,5,2016,23215
9456,73,2,1,2016,52122
9457,73,2,2,2016,49547
9458,73,2,3,2016,59855
9459,73,2,4,2016,33355
9460,73,2,5,2016,15646
9461,74,2,1,2016,103035
9462,74,2,2,2016,103789
9463,74,2,3,2016,110387
9464,74,2,4,2016,53902
9465,74,2,5,2016,22495
9466,75,2,1,2016,213457
9467,75,2,2,2016,350704
9468,75,2,3,2016,267275
9469,75,2,4,2016,137111
9470,75,2,5,2016,61732
9471,76,2,1,2016,159881
9472,76,2,2,2016,149198
9473,76,2,3,2016,159806
9474,76,2,4,2016,93289
9475,76,2,5,2016,41230
9476,77,2,1,2016,200180
9477,77,2,2,2016,173642
9478,77,2,3,2016,188657
9479,77,2,4,2016,86593
9480,77,2,5,2016,32381
9481,78,2,1,2016,198261
9482,78,2,2,2016,171816
9483,78,2,3,2016,192167
9484,78,2,4,2016,93222
9485,78,2,5,2016,41364
9486,79,2,1,2016,45579
9487,79,2,2,2016,37808
9488,79,2,3,2016,51180
9489,79,2,4,2016,31639
9490,79,2,5,2016,17128
9491,80,2,1,2016,72714
9492,80,2,2,2016,68289
9493,80,2,3,2016,74338
9494,80,2,4,2016,43944
9495,80,2,5,2016,18850
9496,81,2,1,2016,44171
9497,81,2,2,2016,37687
9498,81,2,3,2016,51055
9499,81,2,4,2016,33874
9500,81,2,5,2016,19326
9501,82,2,1,2016,32380
9502,82,2,2,2016,26686
9503,82,2,3,2016,34454
9504,82,2,4,2016,21173
9505,82,2,5,2016,10784
9506,83,2,1,2016,115537
9507,83,2,2,2016,108911
9508,83,2,3,2016,135341
9509,83,2,4,2016,96563
9510,83,2,5,2016,50997
9511,84,2,1,2016,68946
9512,84,2,2,2016,59166
9513,84,2,3,2016,72648
9514,84,2,4,2016,46202
9515,84,2,5,2016,21399
9516,85,2,1,2016,81495
9517,85,2,2,2016,68741
9518,85,2,3,2016,87976
9519,85,2,4,2016,60222
9520,85,2,5,2016,29479
9521,86,2,1,2016,52705
9522,86,2,2,2016,49640
9523,86,2,3,2016,55167
9524,86,2,4,2016,34938
9525,86,2,5,2016,18166
9526,87,2,1,2016,41120
9527,87,2,2,2016,39713
9528,87,2,3,2016,48446
9529,87,2,4,2016,32871
9530,87,2,5,2016,16977
9531,88,2,1,2016,42221
9532,88,2,2,2016,38309
9533,88,2,3,2016,50824
9534,88,2,4,2016,32930
9535,88,2,5,2016,15186
9536,89,2,1,2016,40754
9537,89,2,2,2016,34078
9538,89,2,3,2016,45086
9539,89,2,4,2016,30838
9540,89,2,5,2016,14835
9541,90,2,1,2016,18466
9542,90,2,2,2016,18617
9543,90,2,3,2016,18973
9544,90,2,4,2016,10668
9545,90,2,5,2016,4952
9546,91,2,1,2016,181348
9547,91,2,2,2016,165417
9548,91,2,3,2016,171660
9549,91,2,4,2016,77438
9550,91,2,5,2016,34060
9551,92,2,1,2016,205241
9552,92,2,2,2016,223854
9553,92,2,3,2016,202824
9554,92,2,4,2016,89738
9555,92,2,5,2016,42689
9556,93,2,1,2016,237688
9557,93,2,2,2016,227877
9558,93,2,3,2016,204833
9559,93,2,4,2016,87372
9560,93,2,5,2016,32679
9561,94,2,1,2016,180941
9562,94,2,2,2016,187510
9563,94,2,3,2016,178131
9564,94,2,4,2016,80356
9565,94,2,5,2016,35704
9566,95,2,1,2016,177537
9567,95,2,2,2016,158943
9568,95,2,3,2016,157031
9569,95,2,4,2016,72545
9570,95,2,5,2016,27107
9571,01,3,1,2016,81325
9572,01,3,2,2016,74104
9573,01,3,3,2016,89280
9574,01,3,4,2016,48658
9575,01,3,5,2016,30115
9576,02,3,1,2016,66765
9577,02,3,2,2016,59156
9578,02,3,3,2016,72271
9579,02,3,4,2016,46016
9580,02,3,5,2016,30965
9581,03,3,1,2016,34404
9582,03,3,2,2016,31681
9583,03,3,3,2016,46578
9584,03,3,4,2016,36170
9585,03,3,5,2016,27954
9586,04,3,1,2016,16798
9587,04,3,2,2016,15345
9588,04,3,3,2016,22923
9589,04,3,4,2016,16751
9590,04,3,5,2016,11587
9591,05,3,1,2016,15179
9592,05,3,2,2016,14194
9593,05,3,3,2016,19699
9594,05,3,4,2016,13503
9595,05,3,5,2016,9429
9596,06,3,1,2016,112590
9597,06,3,2,2016,123489
9598,06,3,3,2016,148894
9599,06,3,4,2016,103991
9600,06,3,5,2016,81807
9601,07,3,1,2016,35526
9602,07,3,2,2016,31516
9603,07,3,3,2016,45140
9604,07,3,4,2016,32095
9605,07,3,5,2016,22219
9606,08,3,1,2016,32011
9607,08,3,2,2016,29569
9608,08,3,3,2016,38203
9609,08,3,4,2016,24380
9610,08,3,5,2016,17050
9611,09,3,1,2016,15602
9612,09,3,2,2016,14331
9613,09,3,3,2016,21429
9614,09,3,4,2016,15171
9615,09,3,5,2016,11457
9616,10,3,1,2016,36655
9617,10,3,2,2016,34784
9618,10,3,3,2016,40822
9619,10,3,4,2016,27479
9620,10,3,5,2016,19332
9621,11,3,1,2016,39372
9622,11,3,2,2016,36540
9623,11,3,3,2016,50365
9624,11,3,4,2016,38340
9625,11,3,5,2016,26421
9626,12,3,1,2016,27693
9627,12,3,2,2016,25444
9628,12,3,3,2016,37564
9629,12,3,4,2016,27777
9630,12,3,5,2016,23146
9631,13,3,1,2016,237608
9632,13,3,2,2016,250050
9633,13,3,3,2016,275990
9634,13,3,4,2016,172552
9635,13,3,5,2016,116952
9636,14,3,1,2016,82173
9637,14,3,2,2016,80310
9638,14,3,3,2016,91906
9639,14,3,4,2016,62709
9640,14,3,5,2016,43147
9641,15,3,1,2016,13742
9642,15,3,2,2016,13051
9643,15,3,3,2016,20305
9644,15,3,4,2016,15211
9645,15,3,5,2016,12526
9646,16,3,1,2016,36369
9647,16,3,2,2016,34989
9648,16,3,3,2016,49605
9649,16,3,4,2016,35283
9650,16,3,5,2016,25982
9651,17,3,1,2016,65150
9652,17,3,2,2016,62346
9653,17,3,3,2016,87324
9654,17,3,4,2016,71329
9655,17,3,5,2016,48607
9656,18,3,1,2016,32273
9657,18,3,2,2016,29832
9658,18,3,3,2016,42339
9659,18,3,4,2016,30874
9660,18,3,5,2016,22688
9661,19,3,1,2016,23509
9662,19,3,2,2016,22626
9663,19,3,3,2016,32810
9664,19,3,4,2016,25051
9665,19,3,5,2016,20365
9666,21,3,1,2016,61617
9667,21,3,2,2016,65327
9668,21,3,3,2016,71040
9669,21,3,4,2016,45719
9670,21,3,5,2016,31901
9671,22,3,1,2016,66754
9672,22,3,2,2016,55929
9673,22,3,3,2016,79643
9674,22,3,4,2016,61083
9675,22,3,5,2016,46565
9676,23,3,1,2016,10548
9677,23,3,2,2016,9953
9678,23,3,3,2016,16382
9679,23,3,4,2016,13044
9680,23,3,5,2016,11481
9681,24,3,1,2016,39758
9682,24,3,2,2016,36374
9683,24,3,3,2016,58222
9684,24,3,4,2016,46272
9685,24,3,5,2016,34392
9686,25,3,1,2016,66003
9687,25,3,2,2016,66251
9688,25,3,3,2016,69627
9689,25,3,4,2016,43500
9690,25,3,5,2016,29584
9691,26,3,1,2016,60392
9692,26,3,2,2016,55137
9693,26,3,3,2016,69308
9694,26,3,4,2016,46220
9695,26,3,5,2016,29999
9696,27,3,1,2016,76433
9697,27,3,2,2016,67736
9698,27,3,3,2016,83263
9699,27,3,4,2016,50303
9700,27,3,5,2016,30576
9701,28,3,1,2016,53809
9702,28,3,2,2016,47874
9703,28,3,3,2016,59083
9704,28,3,4,2016,36415
9705,28,3,5,2016,24933
9706,29,3,1,2016,102163
9707,29,3,2,2016,93880
9708,29,3,3,2016,122851
9709,29,3,4,2016,84284
9710,29,3,5,2016,63680
9711,30,3,1,2016,85353
9712,30,3,2,2016,79055
9713,30,3,3,2016,103812
9714,30,3,4,2016,70981
9715,30,3,5,2016,45067
9716,31,3,1,2016,162675
9717,31,3,2,2016,191868
9718,31,3,3,2016,177410
9719,31,3,4,2016,95944
9720,31,3,5,2016,63099
9721,32,3,1,2016,18870
9722,32,3,2,2016,16813
9723,32,3,3,2016,27008
9724,32,3,4,2016,19746
9725,32,3,5,2016,15186
9726,33,3,1,2016,181936
9727,33,3,2,2016,203276
9728,33,3,3,2016,214085
9729,33,3,4,2016,129582
9730,33,3,5,2016,84748
9731,34,3,1,2016,129320
9732,34,3,2,2016,142165
9733,34,3,3,2016,149786
9734,34,3,4,2016,103397
9735,34,3,5,2016,65894
9736,35,3,1,2016,133766
9737,35,3,2,2016,134150
9738,35,3,3,2016,136743
9739,35,3,4,2016,78021
9740,35,3,5,2016,55442
9741,36,3,1,2016,22438
9742,36,3,2,2016,20282
9743,36,3,3,2016,30842
9744,36,3,4,2016,23440
9745,36,3,5,2016,18823
9746,37,3,1,2016,71729
9747,37,3,2,2016,70765
9748,37,3,3,2016,80708
9749,37,3,4,2016,53416
9750,37,3,5,2016,38182
9751,38,3,1,2016,157252
9752,38,3,2,2016,151757
9753,38,3,3,2016,168054
9754,38,3,4,2016,97944
9755,38,3,5,2016,62538
9756,39,3,1,2016,29437
9757,39,3,2,2016,26395
9758,39,3,3,2016,35978
9759,39,3,4,2016,23999
9760,39,3,5,2016,17648
9761,40,3,1,2016,42228
9762,40,3,2,2016,39730
9763,40,3,3,2016,57105
9764,40,3,4,2016,41131
9765,40,3,5,2016,28335
9766,41,3,1,2016,37193
9767,41,3,2,2016,32706
9768,41,3,3,2016,45430
9769,41,3,4,2016,31522
9770,41,3,5,2016,24189
9771,42,3,1,2016,91517
9772,42,3,2,2016,84717
9773,42,3,3,2016,98824
9774,42,3,4,2016,67544
9775,42,3,5,2016,51581
9776,43,3,1,2016,25142
9777,43,3,2,2016,21686
9778,43,3,3,2016,31316
9779,43,3,4,2016,21232
9780,43,3,5,2016,16106
9781,44,3,1,2016,173803
9782,44,3,2,2016,172454
9783,44,3,3,2016,182465
9784,44,3,4,2016,108961
9785,44,3,5,2016,72918
9786,45,3,1,2016,83350
9787,45,3,2,2016,78625
9788,45,3,3,2016,89613
9789,45,3,4,2016,56069
9790,45,3,5,2016,38236
9791,46,3,1,2016,16280
9792,46,3,2,2016,14563
9793,46,3,3,2016,24192
9794,46,3,4,2016,19475
9795,46,3,5,2016,14890
9796,47,3,1,2016,35297
9797,47,3,2,2016,33024
9798,47,3,3,2016,45255
9799,47,3,4,2016,33824
9800,47,3,5,2016,25257
9801,48,3,1,2016,7888
9802,48,3,2,2016,7463
9803,48,3,3,2016,10242
9804,48,3,4,2016,7165
9805,48,3,5,2016,5604
9806,49,3,1,2016,103723
9807,49,3,2,2016,94704
9808,49,3,3,2016,104718
9809,49,3,4,2016,64969
9810,49,3,5,2016,48143
9811,50,3,1,2016,54589
9812,50,3,2,2016,49005
9813,50,3,3,2016,67191
9814,50,3,4,2016,47054
9815,50,3,5,2016,37463
9816,51,3,1,2016,68395
9817,51,3,2,2016,70810
9818,51,3,3,2016,76030
9819,51,3,4,2016,47599
9820,51,3,5,2016,30949
9821,52,3,1,2016,18832
9822,52,3,2,2016,17673
9823,52,3,3,2016,24343
9824,52,3,4,2016,17183
9825,52,3,5,2016,12963
9826,53,3,1,2016,38385
9827,53,3,2,2016,31625
9828,53,3,3,2016,40173
9829,53,3,4,2016,25740
9830,53,3,5,2016,20323
9831,54,3,1,2016,86227
9832,54,3,2,2016,92888
9833,54,3,3,2016,96435
9834,54,3,4,2016,59680
9835,54,3,5,2016,41865
9836,55,3,1,2016,21284
9837,55,3,2,2016,19448
9838,55,3,3,2016,25572
9839,55,3,4,2016,16972
9840,55,3,5,2016,12349
9841,56,3,1,2016,83552
9842,56,3,2,2016,73435
9843,56,3,3,2016,102654
9844,56,3,4,2016,73654
9845,56,3,5,2016,52286
9846,57,3,1,2016,115167
9847,57,3,2,2016,124409
9848,57,3,3,2016,148450
9849,57,3,4,2016,87606
9850,57,3,5,2016,58039
9851,58,3,1,2016,19803
9852,58,3,2,2016,18609
9853,58,3,3,2016,27877
9854,58,3,4,2016,23488
9855,58,3,5,2016,18597
9856,59,3,1,2016,340914
9857,59,3,2,2016,341991
9858,59,3,3,2016,338352
9859,59,3,4,2016,196296
9860,59,3,5,2016,128927
9861,60,3,1,2016,107404
9862,60,3,2,2016,100176
9863,60,3,3,2016,113555
9864,60,3,4,2016,62758
9865,60,3,5,2016,36349
9866,61,3,1,2016,31496
9867,61,3,2,2016,27074
9868,61,3,3,2016,38024
9869,61,3,4,2016,27903
9870,61,3,5,2016,21915
9871,62,3,1,2016,187498
9872,62,3,2,2016,172201
9873,62,3,3,2016,196593
9874,62,3,4,2016,121330
9875,62,3,5,2016,80312
9876,63,3,1,2016,72328
9877,63,3,2,2016,76321
9878,63,3,3,2016,87347
9879,63,3,4,2016,59004
9880,63,3,5,2016,40860
9881,64,3,1,2016,70802
9882,64,3,2,2016,71806
9883,64,3,3,2016,94783
9884,64,3,4,2016,63728
9885,64,3,5,2016,49001
9886,65,3,1,2016,22255
9887,65,3,2,2016,21171
9888,65,3,3,2016,32114
9889,65,3,4,2016,23791
9890,65,3,5,2016,19009
9891,66,3,1,2016,51588
9892,66,3,2,2016,48854
9893,66,3,3,2016,64181
9894,66,3,4,2016,48855
9895,66,3,5,2016,35250
9896,67,3,1,2016,129422
9897,67,3,2,2016,144622
9898,67,3,3,2016,156667
9899,67,3,4,2016,87298
9900,67,3,5,2016,57875
9901,68,3,1,2016,88139
9902,68,3,2,2016,88526
9903,68,3,3,2016,108610
9904,68,3,4,2016,62415
9905,68,3,5,2016,41464
9906,69,3,1,2016,233021
9907,69,3,2,2016,265455
9908,69,3,3,2016,229250
9909,69,3,4,2016,132510
9910,69,3,5,2016,92723
9911,70,3,1,2016,26811
9912,70,3,2,2016,23711
9913,70,3,3,2016,32823
9914,70,3,4,2016,22261
9915,70,3,5,2016,14681
9916,71,3,1,2016,58981
9917,71,3,2,2016,53555
9918,71,3,3,2016,75656
9919,71,3,4,2016,55252
9920,71,3,5,2016,42049
9921,72,3,1,2016,69033
9922,72,3,2,2016,60673
9923,72,3,3,2016,75750
9924,72,3,4,2016,49353
9925,72,3,5,2016,36602
9926,73,3,1,2016,49349
9927,73,3,2,2016,48565
9928,73,3,3,2016,59658
9929,73,3,4,2016,36745
9930,73,3,5,2016,24839
9931,74,3,1,2016,96890
9932,74,3,2,2016,103298
9933,74,3,3,2016,112076
9934,74,3,4,2016,59712
9935,74,3,5,2016,35832
9936,75,3,1,2016,213006
9937,75,3,2,2016,386625
9938,75,3,3,2016,285688
9939,75,3,4,2016,169289
9940,75,3,5,2016,105440
9941,76,3,1,2016,153145
9942,76,3,2,2016,152211
9943,76,3,3,2016,168245
9944,76,3,4,2016,106432
9945,76,3,5,2016,72318
9946,77,3,1,2016,191146
9947,77,3,2,2016,184960
9948,77,3,3,2016,194325
9949,77,3,4,2016,94192
9950,77,3,5,2016,51589
9951,78,3,1,2016,188848
9952,78,3,2,2016,176839
9953,78,3,3,2016,200992
9954,78,3,4,2016,103828
9955,78,3,5,2016,64471
9956,79,3,1,2016,42920
9957,79,3,2,2016,37561
9958,79,3,3,2016,51823
9959,79,3,4,2016,33527
9960,79,3,5,2016,25578
9961,80,3,1,2016,69573
9962,80,3,2,2016,68694
9963,80,3,3,2016,76205
9964,80,3,4,2016,48244
9965,80,3,5,2016,31893
9966,81,3,1,2016,42271
9967,81,3,2,2016,38080
9968,81,3,3,2016,53258
9969,81,3,4,2016,37226
9970,81,3,5,2016,29500
9971,82,3,1,2016,30453
9972,82,3,2,2016,27121
9973,82,3,3,2016,34934
9974,82,3,4,2016,22497
9975,82,3,5,2016,16415
9976,83,3,1,2016,108961
9977,83,3,2,2016,108143
9978,83,3,3,2016,145296
9979,83,3,4,2016,110435
9980,83,3,5,2016,75637
9981,84,3,1,2016,65594
9982,84,3,2,2016,61999
9983,84,3,3,2016,77917
9984,84,3,4,2016,51210
9985,84,3,5,2016,33933
9986,85,3,1,2016,77090
9987,85,3,2,2016,67156
9988,85,3,3,2016,88717
9989,85,3,4,2016,65320
9990,85,3,5,2016,44401
9991,86,3,1,2016,51329
9992,86,3,2,2016,50966
9993,86,3,3,2016,56988
9994,86,3,4,2016,37917
9995,86,3,5,2016,28253
9996,87,3,1,2016,40434
9997,87,3,2,2016,40727
9998,87,3,3,2016,50603
9999,87,3,4,2016,36562
10000,87,3,5,2016,27525
10001,88,3,1,2016,40310
10002,88,3,2,2016,37184
10003,88,3,3,2016,51432
10004,88,3,4,2016,35138
10005,88,3,5,2016,26107
10006,89,3,1,2016,38061
10007,89,3,2,2016,34526
10008,89,3,3,2016,46158
10009,89,3,4,2016,32584
10010,89,3,5,2016,23624
10011,90,3,1,2016,16636
10012,90,3,2,2016,16891
10013,90,3,3,2016,19077
10014,90,3,4,2016,11741
10015,90,3,5,2016,8068
10016,91,3,1,2016,173257
10017,91,3,2,2016,170841
10018,91,3,3,2016,174697
10019,91,3,4,2016,86046
10020,91,3,5,2016,52566
10021,92,3,1,2016,197436
